perpA,perpB,det_id,year
perp-A1679,perp-A1682,det-A1676,2011
perp-A1679,perp-A1681,det-A1676,2011
perp-A1679,perp-A1680,det-A1676,2011
perp-A1679,perp-A1682,det-A1676,2012
perp-A1679,perp-A1681,det-A1676,2012
perp-A1679,perp-A1680,det-A1676,2012
perp-A1678,perp-A1682,det-A1676,2009
perp-A1678,perp-A1681,det-A1676,2009
perp-A1678,perp-A1680,det-A1676,2009
perp-A1678,perp-A1679,det-A1676,2009
perp-A1678,perp-A1682,det-A1676,2010
perp-A1678,perp-A1681,det-A1676,2010
perp-A1678,perp-A1680,det-A1676,2010
perp-A1678,perp-A1679,det-A1676,2010
perp-A1678,perp-A1682,det-A1676,2011
perp-A1678,perp-A1681,det-A1676,2011
perp-A1678,perp-A1680,det-A1676,2011
perp-A1678,perp-A1679,det-A1676,2011
perp-A1678,perp-A1682,det-A1676,2012
perp-A1678,perp-A1681,det-A1676,2012
perp-A1678,perp-A1680,det-A1676,2012
perp-A1678,perp-A1679,det-A1676,2012
perp-A1912,perp-A1913,det-A1905,2013
perp-A1911,perp-A1913,det-A1905,2013
perp-A1911,perp-A1912,det-A1905,2013
perp-A1910,perp-A1913,det-A1905,2013
perp-A1910,perp-A1912,det-A1905,2013
perp-A1910,perp-A1911,det-A1905,2013
perp-A1909,perp-A1913,det-A1905,2013
perp-A1909,perp-A1912,det-A1905,2013
perp-A1909,perp-A1911,det-A1905,2013
perp-A1909,perp-A1910,det-A1905,2013
perp-A1908,perp-A1913,det-A1905,2013
perp-A1908,perp-A1912,det-A1905,2013
perp-A1908,perp-A1911,det-A1905,2013
perp-A1908,perp-A1910,det-A1905,2013
perp-A1908,perp-A1909,det-A1905,2013
perp-A1907,perp-A1913,det-A1905,2013
perp-A1907,perp-A1912,det-A1905,2013
perp-A1907,perp-A1911,det-A1905,2013
perp-A1907,perp-A1910,det-A1905,2013
perp-A1907,perp-A1909,det-A1905,2013
perp-A1907,perp-A1908,det-A1905,2013
perp-A1773,perp-A1774,det-A1769,2013
perp-A1773,perp-A1774,det-A1769,2014
perp-A1773,perp-A1774,det-A1769,2015
perp-A1773,perp-A1774,det-A1769,2016
perp-A1773,perp-A1774,det-A1769,2017
perp-A1710,perp-A1712,det-A1698,2005
perp-A1709,perp-A1712,det-A1698,2005
perp-A1709,perp-A1710,det-A1698,2005
perp-A1754,perp-A1755,det-A1745,2015
perp-A1559,perp-A1744,det-A1741,2009
perp-A1559,perp-A1744,det-A1741,2010
perp-A1559,perp-A1744,det-A1741,2011
perp-A1558,perp-A1744,det-A1741,2009
perp-A1558,perp-A1559,det-A1741,2009
perp-A1558,perp-A1744,det-A1741,2010
perp-A1558,perp-A1559,det-A1741,2010
perp-A1558,perp-A1744,det-A1741,2011
perp-A1558,perp-A1559,det-A1741,2011
perp-A1834,perp-A1836,det-A1825,2003
perp-A1833,perp-A1836,det-A1825,2003
perp-A1833,perp-A1834,det-A1825,2003
perp-A1832,perp-A1836,det-A1825,2003
perp-A1832,perp-A1834,det-A1825,2003
perp-A1832,perp-A1833,det-A1825,2003
perp-A1831,perp-A1836,det-A1825,2003
perp-A1831,perp-A1834,det-A1825,2003
perp-A1831,perp-A1833,det-A1825,2003
perp-A1831,perp-A1832,det-A1825,2003
perp-A1808,perp-A1809,det-A1803,2017
perp-A1807,perp-A1809,det-A1803,2017
perp-A1807,perp-A1808,det-A1803,2017
perp-A1806,perp-A1809,det-A1803,2017
perp-A1806,perp-A1808,det-A1803,2017
perp-A1806,perp-A1807,det-A1803,2017
perp-A1790,perp-A1791,det-A1788,2003
perp-A1789,perp-A1791,det-A1788,2003
perp-A1789,perp-A1790,det-A1788,2003
perp-A1990,perp-A1991,det-A2051,2001
perp-A1988,perp-A1991,det-A2051,2001
perp-A1988,perp-A1990,det-A2051,2001
perp-A1987,perp-A1991,det-A2051,2001
perp-A1987,perp-A1990,det-A2051,2001
perp-A1987,perp-A1988,det-A2051,2001
perp-A1990,perp-A1991,det-A1981,2001
perp-A1989,perp-A1991,det-A1981,2001
perp-A1989,perp-A1990,det-A1981,2001
perp-A1988,perp-A1991,det-A1981,2001
perp-A1988,perp-A1990,det-A1981,2001
perp-A1988,perp-A1989,det-A1981,2001
perp-A1987,perp-A1991,det-A1981,2001
perp-A1987,perp-A1990,det-A1981,2001
perp-A1987,perp-A1989,det-A1981,2001
perp-A1987,perp-A1988,det-A1981,2001
perp-A1986,perp-A1991,det-A1981,2001
perp-A1986,perp-A1990,det-A1981,2001
perp-A1986,perp-A1989,det-A1981,2001
perp-A1986,perp-A1988,det-A1981,2001
perp-A1986,perp-A1987,det-A1981,2001
perp-A1985,perp-A1991,det-A1981,2001
perp-A1985,perp-A1990,det-A1981,2001
perp-A1985,perp-A1989,det-A1981,2001
perp-A1985,perp-A1988,det-A1981,2001
perp-A1985,perp-A1987,det-A1981,2001
perp-A1985,perp-A1986,det-A1981,2001
perp-A1867,perp-A1868,det-A1862,2006
perp-A1867,perp-A1868,det-A1862,2007
perp-A1866,perp-A1868,det-A1862,2006
perp-A1866,perp-A1867,det-A1862,2006
perp-A1866,perp-A1868,det-A1862,2007
perp-A1866,perp-A1867,det-A1862,2007
perp-A1865,perp-A1868,det-A1862,2006
perp-A1865,perp-A1867,det-A1862,2006
perp-A1865,perp-A1866,det-A1862,2006
perp-A1865,perp-A1868,det-A1862,2007
perp-A1865,perp-A1867,det-A1862,2007
perp-A1865,perp-A1866,det-A1862,2007
perp-A1864,perp-A1868,det-A1862,2006
perp-A1864,perp-A1867,det-A1862,2006
perp-A1864,perp-A1866,det-A1862,2006
perp-A1864,perp-A1865,det-A1862,2006
perp-A1864,perp-A1868,det-A1862,2007
perp-A1864,perp-A1867,det-A1862,2007
perp-A1864,perp-A1866,det-A1862,2007
perp-A1864,perp-A1865,det-A1862,2007
perp-A1894,perp-A1895,det-A1892,2007
perp-A1895,perp-A1898,det-A1891,2007
perp-A1895,perp-A1898,det-A1891,2008
perp-A1895,perp-A1898,det-A1891,2009
perp-A1895,perp-A1898,det-A1891,2010
perp-A1894,perp-A1895,det-A1890,2007
perp-A1897,perp-A1898,det-A1889,2006
perp-A1897,perp-A1898,det-A1889,2007
perp-A1897,perp-A1898,det-A1889,2008
perp-A1897,perp-A1898,det-A1889,2009
perp-A1897,perp-A1898,det-A1889,2010
perp-A1896,perp-A1898,det-A1889,2006
perp-A1896,perp-A1897,det-A1889,2006
perp-A1896,perp-A1898,det-A1889,2007
perp-A1896,perp-A1897,det-A1889,2007
perp-A1896,perp-A1898,det-A1889,2008
perp-A1896,perp-A1897,det-A1889,2008
perp-A1896,perp-A1898,det-A1889,2009
perp-A1896,perp-A1897,det-A1889,2009
perp-A1896,perp-A1898,det-A1889,2010
perp-A1896,perp-A1897,det-A1889,2010
perp-A1895,perp-A1898,det-A1889,2006
perp-A1895,perp-A1897,det-A1889,2006
perp-A1895,perp-A1896,det-A1889,2006
perp-A1895,perp-A1898,det-A1889,2007
perp-A1895,perp-A1897,det-A1889,2007
perp-A1895,perp-A1896,det-A1889,2007
perp-A1895,perp-A1898,det-A1889,2008
perp-A1895,perp-A1897,det-A1889,2008
perp-A1895,perp-A1896,det-A1889,2008
perp-A1895,perp-A1898,det-A1889,2009
perp-A1895,perp-A1897,det-A1889,2009
perp-A1895,perp-A1896,det-A1889,2009
perp-A1895,perp-A1898,det-A1889,2010
perp-A1895,perp-A1897,det-A1889,2010
perp-A1895,perp-A1896,det-A1889,2010
perp-A1894,perp-A1898,det-A1889,2006
perp-A1894,perp-A1897,det-A1889,2006
perp-A1894,perp-A1896,det-A1889,2006
perp-A1894,perp-A1895,det-A1889,2006
perp-A1894,perp-A1898,det-A1889,2007
perp-A1894,perp-A1897,det-A1889,2007
perp-A1894,perp-A1896,det-A1889,2007
perp-A1894,perp-A1895,det-A1889,2007
perp-A1894,perp-A1898,det-A1889,2008
perp-A1894,perp-A1897,det-A1889,2008
perp-A1894,perp-A1896,det-A1889,2008
perp-A1894,perp-A1895,det-A1889,2008
perp-A1894,perp-A1898,det-A1889,2009
perp-A1894,perp-A1897,det-A1889,2009
perp-A1894,perp-A1896,det-A1889,2009
perp-A1894,perp-A1895,det-A1889,2009
perp-A1894,perp-A1898,det-A1889,2010
perp-A1894,perp-A1897,det-A1889,2010
perp-A1894,perp-A1896,det-A1889,2010
perp-A1894,perp-A1895,det-A1889,2010
perp-A1971,perp-A1972,det-A1964,2003
perp-A1971,perp-A1972,det-A1964,2004
perp-A1971,perp-A1972,det-A1964,2005
perp-A1970,perp-A1972,det-A1964,2003
perp-A1970,perp-A1971,det-A1964,2003
perp-A1970,perp-A1972,det-A1964,2004
perp-A1970,perp-A1971,det-A1964,2004
perp-A1970,perp-A1972,det-A1964,2005
perp-A1970,perp-A1971,det-A1964,2005
perp-A1969,perp-A1972,det-A1964,2003
perp-A1969,perp-A1971,det-A1964,2003
perp-A1969,perp-A1970,det-A1964,2003
perp-A1969,perp-A1972,det-A1964,2004
perp-A1969,perp-A1971,det-A1964,2004
perp-A1969,perp-A1970,det-A1964,2004
perp-A1969,perp-A1972,det-A1964,2005
perp-A1969,perp-A1971,det-A1964,2005
perp-A1969,perp-A1970,det-A1964,2005
perp-A2156,perp-A2157,det-A2147,2003
perp-A2156,perp-A2157,det-A2147,2004
perp-A2156,perp-A2157,det-A2147,2005
perp-A2155,perp-A2157,det-A2147,2003
perp-A2155,perp-A2156,det-A2147,2003
perp-A2155,perp-A2157,det-A2147,2004
perp-A2155,perp-A2156,det-A2147,2004
perp-A2155,perp-A2157,det-A2147,2005
perp-A2155,perp-A2156,det-A2147,2005
perp-A1779,perp-A1780,det-A1775,2007
perp-A1779,perp-A1780,det-A1775,2008
perp-A1778,perp-A1780,det-A1775,2007
perp-A1778,perp-A1779,det-A1775,2007
perp-A1778,perp-A1780,det-A1775,2008
perp-A1778,perp-A1779,det-A1775,2008
perp-A1777,perp-A1780,det-A1775,2007
perp-A1777,perp-A1779,det-A1775,2007
